ImageNumber,AreaShape_Center_X,Number_Object_Number
2179,138,28
2180,779,1
2180,792,2
2180,811,3
2180,659,4
2180,759,5
2180,892,6
2180,1208,7
2180,825,8
2180,861,9
2180,1159,10
2180,1094,11
2180,1132,12
2180,710,13
2180,390,14
2180,422,15
2180,1032,16
2180,500,17
2180,322,18
2180,537,19
2180,1018,20
2180,222,21
2180,235,22
2180,14,23
2180,298,24
2180,179,25
2180,165,26
2180,937,27
2180,47,28
2180,138,29
2181,779,1
2181,803,2
2181,809,3
2181,659,4
2181,760,5
2181,892,6
2181,1208,7
2181,825,8
2181,1158,9
2181,1094,10
2181,1132,11
2181,711,12
2181,390,13
2181,423,14
2181,1032,15
2181,501,16
2181,322,17
2181,537,18
2181,1018,19
2181,222,20
2181,237,21
2181,299,22
2181,15,23
2181,178,24
2181,165,25
2181,938,26
2181,47,27
2181,139,28
2182,779,1
2182,660,2
2182,759,3
2182,812,4
2182,892,5
2182,1207,6
2182,824,7
2182,1159,8
2182,1094,9
2182,1132,10
2182,711,11
2182,390,12
2182,422,13
2182,1032,14
2182,500,15
2182,322,16
2182,537,17
2182,1018,18
2182,222,19
2182,234,20
2182,299,21
2182,15,22
2182,179,23
2182,165,24
2182,938,25
2182,47,26
2182,138,27
2183,779,1
2183,660,2
2183,762,3
2183,893,4
2183,861,5
2183,1208,6
2183,823,7
2183,1159,8
2183,1094,9
2183,1132,10
2183,711,11
2183,390,12
2183,423,13
2183,1031,14
2183,500,15
2183,244,16
2183,322,17
2183,537,18
2183,1018,19
2183,222,20
2183,233,21
2183,298,22
2183,15,23
2183,179,24
2183,166,25
2183,937,26
2183,47,27
2183,139,28
2184,779,1
2184,811,2
2184,661,3
2184,759,4
2184,892,5
2184,1208,6
2184,823,7
2184,861,8
2184,1159,9
2184,1094,10
2184,1132,11
2184,712,12
2184,389,13
2184,422,14
2184,1033,15
2184,500,16
2184,538,17
2184,245,18
2184,322,19
2184,1017,20
2184,221,21
2184,233,22
2184,294,23
2184,15,24
2184,178,25
2184,166,26
2184,938,27
2184,47,28
2184,139,29
2185,779,1
2185,811,2
2185,661,3
2185,892,4
2185,758,5
2185,1208,6
2185,824,7
2185,1157,8
2185,1132,9
2185,1094,10
2185,711,11
2185,390,12
2185,423,13
2185,1034,14
2185,500,15
2185,537,16
2185,253,17
2185,323,18
2185,1018,19
2185,222,20
2185,233,21
2185,295,22
2185,15,23
2185,179,24
2185,937,25
2185,47,26
2185,139,27
2186,779,1
2186,811,2
2186,660,3
2186,759,4
2186,891,5
2186,1207,6
2186,824,7
2186,860,8
2186,1157,9
2186,1094,10
2186,1133,11
2186,711,12
2186,390,13
2186,422,14
2186,1034,15
2186,500,16
2186,322,17
2186,537,18
2186,1017,19
2186,222,20
2186,233,21
2186,260,22
2186,295,23
2186,15,24
2186,178,25
2186,938,26
2186,47,27
2186,138,28
2187,779,1
2187,809,2
2187,660,3
2187,759,4
2187,892,5
2187,1208,6
2187,862,7
2187,824,8
2187,1157,9
2187,1094,10
2187,1133,11
2187,711,12
2187,390,13
2187,423,14
2187,1033,15
2187,501,16
2187,538,17
2187,323,18
2187,1018,19
2187,222,20
2187,296,21
2187,233,22
2187,264,23
2187,15,24
2187,179,25
2187,166,26
2187,938,27
2187,47,28
2187,139,29
2188,779,1
2188,813,2
2188,660,3
2188,760,4
2188,893,5
2188,1208,6
2188,824,7
2188,1159,8
2188,1094,9
2188,711,10
2188,1133,11
2188,390,12
2188,423,13
2188,1034,14
2188,500,15
2188,538,16
2188,322,17
2188,1018,18
2188,221,19
2188,293,20
2188,233,21
2188,269,22
2188,15,23
2188,178,24
2188,166,25
2188,937,26
2188,48,27
2188,141,28
2189,779,1
2189,661,2
2189,758,3
2189,893,4
2189,1207,5
2189,824,6
2189,1094,7
2189,1159,8
2189,711,9
2189,1133,10
2189,390,11
2189,423,12
2189,1034,13
2189,501,14
2189,538,15
2189,323,16
2189,1018,17
2189,222,18
2189,293,19
2189,233,20
2189,270,21
2189,15,22
2189,179,23
2189,165,24
2189,938,25
2189,47,26
2189,142,27
2190,779,1
2190,811,2
2190,660,3
2190,760,4
2190,892,5
2190,1207,6
2190,824,7
2190,861,8
2190,1094,9
2190,1158,10
2190,1133,11
2190,711,12
2190,390,13
2190,422,14
2190,1035,15
2190,921,16
2190,500,17
2190,538,18
2190,322,19
2190,1018,20
2190,222,21
2190,233,22
2190,273,23
2190,288,24
2190,298,25
2190,15,26
2190,179,27
2190,166,28
2190,937,29
2190,47,30
2190,137,31
2191,779,1
2191,810,2
2191,660,3
2191,758,4
2191,892,5
2191,1207,6
2191,825,7
2191,1159,8
2191,1094,9
2191,710,10
2191,1133,11
2191,390,12
2191,423,13
2191,1035,14
2191,921,15
2191,323,16
2191,500,17
2191,276,18
2191,537,19
2191,1017,20
2191,222,21
2191,233,22
2191,295,23
2191,15,24
2191,179,25
2191,166,26
2191,938,27
2191,47,28
2191,139,29
2192,779,1
2192,810,2
2192,759,3
2192,892,4
2192,1206,5
2192,660,6
2192,824,7
2192,861,8
2192,1094,9
2192,1160,10
2192,1133,11
2192,711,12
2192,390,13
2192,423,14
2192,1035,15
2192,501,16
2192,538,17
2192,276,18
2192,322,19
2192,1018,20
2192,222,21
2192,294,22
2192,233,23
2192,15,24
2192,178,25
2192,938,26
2192,47,27
2192,141,28
2193,779,1
2193,660,2
2193,759,3
2193,893,4
2193,1207,5
2193,824,6
2193,1094,7
2193,1160,8
2193,1133,9
2193,711,10
2193,390,11
2193,421,12
2193,1034,13
2193,500,14
2193,275,15
2193,323,16
2193,538,17
2193,1017,18
2193,233,19
2193,291,20
2193,222,21
2193,15,22
2193,178,23
2193,165,24
2193,938,25
2193,47,26
2193,138,27
2194,779,1
2194,810,2
2194,660,3
2194,758,4
2194,892,5
2194,1207,6
2194,824,7
2194,861,8
2194,1094,9
2194,1160,10
2194,711,11
2194,1133,12
2194,390,13
2194,423,14
2194,1035,15
2194,500,16
2194,538,17
2194,275,18
2194,322,19
2194,1018,20
2194,233,21
2194,221,22
2194,291,23
2194,15,24
2194,179,25
2194,165,26
2194,937,27
2194,47,28
2194,137,29
2195,779,1
2195,660,2
2195,758,3
2195,893,4
2195,1207,5
2195,862,6
2195,824,7
2195,1094,8
2195,1160,9
2195,711,10
2195,1133,11
2195,390,12
2195,422,13
2195,1035,14
2195,500,15
2195,538,16
2195,322,17
2195,1018,18
2195,222,19
2195,274,20
2195,286,21
2195,298,22
2195,233,23
2195,15,24
2195,178,25
2195,937,26
2195,166,27
2195,47,28
2195,139,29
2196,779,1
2196,815,2
2196,659,3
2196,758,4
2196,893,5
2196,1207,6
2196,824,7
2196,1094,8
2196,1160,9
2196,1133,10
2196,712,11
2196,390,12
2196,422,13
2196,1034,14
2196,538,15
2196,500,16
2196,322,17
2196,1018,18
2196,273,19
2196,283,20
2196,300,21
2196,222,22
2196,233,23
2196,15,24
2196,178,25
2196,166,26
2196,937,27
2196,47,28
2196,139,29
2197,779,1
2197,810,2
2197,659,3
2197,757,4
2197,893,5
2197,1207,6
2197,862,7
2197,824,8
2197,1094,9
2197,1160,10
2197,712,11
2197,1133,12
2197,390,13
2197,422,14
2197,1033,15
2197,500,16
2197,539,17
2197,301,18
2197,322,19
2197,1017,20
2197,221,21
2197,273,22
2197,233,23
2197,283,24
2197,15,25
2197,179,26
2197,165,27
2197,938,28
2197,47,29
2197,139,30
2198,779,1
2198,758,2
2198,892,3
2198,1207,4
2198,659,5
2198,823,6
2198,1094,7
2198,1159,8
2198,710,9
2198,1133,10
2198,390,11
2198,422,12
2198,1028,13
2198,500,14
2198,539,15
2198,301,16
2198,322,17
2198,1017,18
2198,221,19
2198,233,20
2198,273,21
2198,283,22
2198,15,23
2198,179,24
2198,937,25
2198,166,26
2198,47,27
2198,143,28
2199,780,1
2199,809,2
2199,659,3
2199,758,4
2199,893,5
2199,1208,6
2199,824,7
2199,1094,8
2199,1160,9
2199,711,10
2199,1132,11
2199,390,12
2199,422,13
2199,1030,14
2199,500,15
2199,537,16
2199,322,17
2199,1017,18
2199,221,19
2199,273,20
2199,283,21
2199,301,22
2199,233,23
2199,15,24
2199,179,25
2199,167,26
2199,937,27
2199,136,28
2199,47,29
2199,143,30
2200,779,1
2200,809,2
2200,659,3
2200,758,4
2200,894,5
2200,1208,6
2200,824,7
2200,861,8
2200,1094,9
2200,1160,10
2200,712,11
2200,1133,12
2200,390,13
2200,418,14
2200,426,15
2200,1030,16
2200,500,17
2200,538,18
2200,323,19
2200,1018,20
2200,222,21
2200,233,22
2200,301,23
2200,274,24
2200,15,25
2200,179,26
2200,166,27
2200,937,28
2200,47,29
2200,137,30
2201,779,1
2201,660,2
2201,758,3
2201,892,4
2201,1207,5
2201,824,6
2201,1160,7
2201,1094,8
2201,1132,9
2201,711,10
2201,390,11
2201,422,12
2201,1030,13
2201,500,14
2201,538,15
2201,287,16
2201,301,17
2201,322,18
2201,1018,19
2201,222,20
2201,233,21
2201,273,22
2201,15,23
2201,179,24
2201,166,25
2201,937,26
2201,46,27
2201,142,28
2202,779,1
2202,809,2
2202,659,3
2202,758,4
2202,892,5
2202,1202,6
2202,824,7
2202,1094,8
2202,1160,9
2202,414,10
2202,711,11
2202,1133,12
2202,389,13
2202,425,14
2202,1030,15
2202,500,16
2202,538,17
2202,322,18
2202,1018,19
2202,222,20
2202,233,21
2202,301,22
2202,15,23
2202,271,24
2202,178,25
2202,167,26
2202,937,27
2202,47,28
2202,139,29
2203,779,1
2203,815,2
2203,758,3
2203,892,4
2203,1204,5
2203,659,6
2203,825,7
2203,861,8
2203,1160,9
2203,1094,10
2203,414,11
2203,711,12
2203,1133,13
2203,390,14
2203,422,15
2203,1032,16
2203,500,17
2203,322,18
2203,539,19
2203,1017,20
2203,222,21
2203,262,22
2203,274,23
2203,301,24
2203,233,25
2203,15,26
2203,178,27
2203,167,28
2203,937,29
2203,47,30
2203,142,31
2204,779,1
2204,810,2
2204,758,3
2204,893,4
2204,1204,5
2204,659,6
2204,825,7
2204,1094,8
2204,1160,9
2204,710,10
2204,1133,11
2204,390,12
2204,423,13
2204,1033,14
2204,500,15
2204,538,16
2204,254,17
2204,322,18
2204,222,19
2204,275,20
2204,301,21
2204,1015,22
2204,15,23
2204,233,24
2204,179,25
2204,167,26
2204,937,27
2204,47,28
2204,140,29
2205,779,1
2205,814,2
2205,659,3
2205,758,4
2205,892,5
2205,1204,6
2205,825,7
2205,1160,8
2205,1094,9
2205,711,10
2205,1133,11
2205,390,12
2205,422,13
2205,1032,14
2205,249,15
2205,288,16
2205,501,17
2205,322,18
2205,537,19
2205,222,20
2205,276,21
2205,301,22
2205,1015,23
2205,233,24
2205,15,25
2205,179,26
2205,167,27
2205,937,28
2205,47,29
2205,141,30
2206,779,1
2206,812,2
2206,758,3
2206,893,4
2206,1204,5
2206,659,6
2206,825,7
2206,840,8
2206,1160,9
2206,1094,10
2206,712,11
2206,1132,12
2206,390,13
2206,424,14
2206,1032,15
2206,501,16
2206,539,17
2206,240,18
2206,322,19
2206,1017,20
2206,222,21
2206,234,22
2206,275,23
2206,302,24
2206,14,25
2206,179,26
2206,167,27
2206,937,28
2206,47,29
2206,137,30
2207,779,1
2207,812,2
2207,659,3
2207,758,4
2207,892,5
2207,1204,6
2207,844,7
2207,825,8
2207,862,9
2207,1161,10
2207,1094,11
2207,711,12
2207,1133,13
2207,390,14
2207,423,15
2207,1033,16
2207,501,17
2207,538,18
2207,322,19
2207,1018,20
2207,222,21
2207,275,22
2207,302,23
2207,14,24
2207,233,25
2207,179,26
2207,167,27
2207,937,28
2207,47,29
2207,142,30
2208,779,1
2208,815,2
2208,758,3
2208,851,4
2208,892,5
2208,1204,6
2208,659,7
2208,824,8
2208,1160,9
2208,1094,10
2208,711,11
2208,1132,12
2208,390,13
2208,424,14
2208,1034,15
2208,501,16
2208,538,17
2208,322,18
2208,223,19
2208,275,20
2208,302,21
2208,1018,22
2208,232,23
2208,15,24
2208,179,25
2208,167,26
2208,938,27
2208,47,28
2208,142,29
2209,779,1
2209,810,2
2209,758,3
2209,854,4
2209,892,5
2209,1204,6
2209,659,7
2209,824,8
2209,1094,9
2209,1160,10
2209,711,11
2209,1133,12
2209,390,13
2209,381,14
2209,423,15
2209,1035,16
2209,538,17
2209,278,18
2209,287,19
2209,300,20
2209,323,21
2209,501,22
2209,1018,23
2209,223,24
2209,232,25
2209,15,26
2209,179,27
2209,166,28
2209,937,29
2209,47,30
2209,137,31
2210,779,1
2210,810,2
2210,660,3
2210,758,4
2210,892,5
2210,1204,6
2210,824,7
2210,862,8
2210,1094,9
2210,1160,10
2210,711,11
2210,1133,12
2210,390,13
2210,423,14
2210,1033,15
2210,501,16
2210,322,17
2210,537,18
2210,1017,19
2210,224,20
2210,277,21
2210,301,22
2210,15,23
2210,179,24
2210,167,25
2210,938,26
2210,47,27
2210,137,28
2211,779,1
2211,660,2
2211,759,3
2211,892,4
2211,1204,5
2211,876,6
2211,825,7
2211,1160,8
2211,1094,9
2211,711,10
2211,1132,11
2211,390,12
2211,425,13
2211,1035,14
2211,501,15
2211,278,16
2211,322,17
2211,537,18
2211,1018,19
2211,223,20
2211,231,21
2211,302,22
2211,15,23
2211,179,24
2211,166,25
2211,937,26
2211,47,27
2211,141,28
2212,779,1
2212,809,2
2212,659,3
2212,758,4
2212,881,5
2212,892,6
2212,1204,7
2212,825,8
2212,1160,9
2212,1094,10
2212,711,11
2212,1133,12
2212,390,13
2212,424,14
2212,1032,15
2212,537,16
2212,305,17
2212,323,18
2212,501,19
2212,1018,20
2212,224,21
2212,232,22
2212,277,23
2212,15,24
2212,179,25
2212,166,26
2212,937,27
2212,47,28
2212,139,29
2213,779,1
2213,659,2
2213,758,3
2213,812,4
2213,888,5
2213,1204,6
2213,825,7
2213,862,8
2213,1160,9
2213,1094,10
2213,1132,11
2213,711,12
2213,390,13
2213,424,14
2213,1034,15
2213,501,16
2213,537,17
2213,307,18
2213,323,19
2213,1018,20
2213,223,21
2213,279,22
2213,233,23
2213,15,24
2213,179,25
2213,167,26
2213,937,27
2213,47,28
2213,137,29
2214,779,1
2214,659,2
2214,759,3
2214,892,4
2214,1204,5
2214,861,6
2214,825,7
2214,1160,8
2214,1094,9
2214,711,10
2214,390,11
2214,1133,12
2214,426,13
2214,1035,14
2214,501,15
2214,536,16
2214,288,17
2214,323,18
2214,1018,19
2214,222,20
2214,278,21
2214,307,22
2214,233,23
2214,15,24
2214,179,25
2214,166,26
2214,937,27
2214,47,28
2214,142,29
2215,779,1
2215,810,2
2215,659,3
2215,759,4
2215,1204,5
2215,892,6
2215,825,7
2215,1160,8
2215,1094,9
2215,712,10
2215,1133,11
2215,390,12
2215,424,13
2215,1035,14
2215,501,15
2215,537,16
2215,306,17
2215,322,18
2215,1018,19
2215,221,20
2215,233,21
2215,282,22
2215,15,23
2215,179,24
2215,166,25
2215,937,26
2215,47,27
2215,137,28
2216,779,1
2216,659,2
2216,759,3
2216,810,4
2216,1204,5
2216,893,6
2216,825,7
2216,1160,8
2216,1094,9
2216,711,10
2216,1133,11
2216,390,12
2216,425,13
2216,1034,14
2216,210,15
2216,501,16
2216,307,17
2216,323,18
2216,537,19
2216,1017,20
2216,223,21
2216,281,22
2216,233,23
2216,15,24
2216,179,25
2216,166,26
2216,937,27
2216,47,28
2216,142,29
2217,779,1
2217,659,2
2217,759,3
2217,812,4
2217,1204,5
2217,862,6
2217,893,7
2217,825,8
2217,1094,9
2217,1160,10
2217,712,11
2217,1133,12
2217,390,13
2217,424,14
2217,1035,15
2217,209,16
2217,501,17
2217,306,18
2217,323,19
2217,536,20
2217,1018,21
2217,223,22
2217,283,23
2217,233,24
2217,15,25
2217,179,26
2217,936,27
2217,167,28
2217,47,29
2217,137,30
2218,779,1
2218,660,2
2218,758,3
2218,892,4
2218,1204,5
2218,825,6
2218,862,7
2218,1094,8
2218,1160,9
2218,903,10
2218,1133,11
2218,712,12
2218,390,13
2218,426,14
2218,1032,15
2218,209,16
2218,502,17
2218,539,18
2218,305,19
2218,323,20
2218,1018,21
2218,222,22
2218,233,23
2218,283,24
2218,15,25
2218,179,26
2218,937,27
2218,167,28
2218,47,29
2218,140,30
2219,779,1
2219,759,2
2219,814,3
2219,893,4
2219,1204,5
2219,659,6
2219,825,7
2219,1094,8
2219,1160,9
2219,711,10
2219,908,11
2219,1132,12
2219,390,13
2219,424,14
2219,1033,15
2219,207,16
2219,307,17
2219,323,18
2219,501,19
2219,1018,20
2219,223,21
2219,537,22
2219,233,23
2219,284,24
2219,15,25
2219,179,26
2219,166,27
2219,937,28
2219,47,29
2219,141,30
2220,779,1
2220,659,2
2220,759,3
2220,811,4
2220,893,5
2220,1205,6
2220,825,7
2220,1094,8
2220,1159,9
2220,711,10
2220,1133,11
2220,390,12
2220,910,13
2220,424,14
2220,1033,15
2220,210,16
2220,322,17
2220,499,18
2220,307,19
2220,537,20
2220,1018,21
2220,284,22
2220,223,23
2220,233,24
2220,14,25
2220,179,26
2220,937,27
2220,47,28
2220,138,29
2221,779,1
2221,759,2
2221,893,3
2221,1205,4
2221,659,5
2221,862,6
2221,825,7
2221,1094,8
2221,1159,9
2221,711,10
2221,1132,11
2221,390,12
2221,424,13
2221,916,14
2221,1032,15
2221,498,16
2221,537,17
2221,203,18
2221,304,19
2221,322,20
2221,1017,21
2221,223,22
2221,285,23
2221,233,24
2221,15,25
2221,179,26
2221,166,27
2221,936,28
2221,47,29
2221,138,30
2222,779,1
2222,660,2
2222,759,3
2222,812,4
2222,893,5
2222,1205,6
2222,825,7
2222,1094,8
2222,1160,9
2222,712,10
2222,1132,11
2222,390,12
2222,423,13
2222,919,14
2222,1032,15
2222,499,16
2222,537,17
2222,323,18
2222,1018,19
2222,223,20
2222,285,21
2222,309,22
2222,192,23
2222,233,24
2222,15,25
2222,179,26
2222,167,27
2222,936,28
2222,47,29
2222,137,30
2223,779,1
2223,807,2
2223,660,3
2223,760,4
2223,892,5
2223,1205,6
2223,861,7
2223,825,8
2223,1094,9
2223,1160,10
2223,712,11
2223,1133,12
2223,390,13
2223,426,14
2223,1033,15
2223,920,16
2223,499,17
2223,537,18
2223,323,19
2223,223,20
2223,286,21
2223,308,22
2223,1017,23
2223,233,24
2223,14,25
2223,189,26
2223,179,27
2223,166,28
2223,937,29
2223,47,30
2223,142,31
2224,779,1
2224,809,2
2224,759,3
2224,892,4
2224,1205,5
2224,660,6
2224,825,7
2224,1094,8
2224,1160,9
2224,711,10
2224,1132,11
2224,390,12
2224,424,13
2224,1033,14
2224,922,15
2224,500,16
2224,322,17
2224,538,18
2224,1018,19
2224,287,20
2224,307,21
2224,223,22
2224,233,23
2224,15,24
2224,188,25
2224,166,26
2224,937,27
2224,47,28
2224,137,29
2225,779,1
2225,760,2
2225,892,3
2225,1205,4
2225,660,5
2225,824,6
2225,861,7
2225,1094,8
2225,1160,9
2225,1132,10
2225,712,11
2225,390,12
2225,1227,13
2225,426,14
2225,1032,15
2225,501,16
2225,537,17
2225,922,18
2225,323,19
2225,1018,20
2225,223,21
2225,287,22
2225,307,23
2225,233,24
2225,15,25
2225,180,26
2225,167,27
2225,937,28
2225,47,29
2225,140,30
2226,779,1
2226,759,2
2226,893,3
2226,660,4
2226,1205,5
2226,825,6
2226,1094,7
2226,1159,8
2226,712,9
2226,1132,10
2226,1227,11
2226,390,12
2226,423,13
2226,1033,14
2226,500,15
2226,922,16
2226,307,17
2226,322,18
2226,536,19
2226,287,20
2226,1019,21
2226,223,22
2226,233,23
2226,15,24
2226,180,25
2226,166,26
2226,937,27
2226,47,28
2226,137,29
2227,779,1
2227,759,2
2227,893,3
2227,1204,4
2227,660,5
2227,825,6
2227,862,7
2227,1158,8
2227,712,9
2227,1094,10
2227,1132,11
2227,390,12
2227,424,13
2227,1033,14
2227,501,15
2227,922,16
2227,306,17
2227,322,18
2227,537,19
2227,1018,20
2227,222,21
2227,287,22
2227,15,23
2227,233,24
2227,180,25
2227,167,26
2227,937,27
2227,47,28
2227,137,29
2228,779,1
2228,760,2
2228,893,3
2228,661,4
2228,1206,5
2228,825,6
2228,1095,7
2228,1159,8
2228,712,9
2228,1132,10
2228,390,11
2228,424,12
2228,1033,13
2228,922,14
2228,501,15
2228,306,16
2228,322,17
2228,536,18
2228,1018,19
2228,222,20
2228,286,21
2228,232,22
2228,15,23
2228,179,24
2228,167,25
2228,937,26
2228,47,27
2228,137,28
2229,779,1
2229,759,2
2229,893,3
2229,660,4
2229,825,5
2229,1212,6
2229,1159,7
2229,1095,8
2229,1132,9
2229,711,10
2229,390,11
2229,424,12
2229,1032,13
2229,501,14
2229,307,15
2229,323,16
2229,1018,17
2229,222,18
2229,287,19
2229,537,20
2229,233,21
2229,16,22
2229,928,23
2229,176,24
2229,937,25
2229,48,26
2229,142,27
2230,779,1
2230,760,2
2230,799,3
2230,892,4
2230,660,5
2230,825,6
2230,861,7
2230,1212,8
2230,1160,9
2230,1095,10
2230,1132,11
2230,712,12
2230,390,13
2230,422,14
2230,1032,15
2230,501,16
2230,307,17
2230,323,18
2230,1017,19
2230,222,20
2230,287,21
2230,537,22
2230,233,23
2230,15,24
2230,169,25
2230,934,26
2230,47,27
2230,136,28
2231,780,1
2231,759,2
2231,893,3
2231,660,4
2231,825,5
2231,1212,6
2231,1160,7
2231,1095,8
2231,1132,9
2231,712,10
2231,390,11
2231,424,12
2231,1032,13
2231,501,14
2231,323,15
2231,539,16
2231,1018,17
2231,222,18
2231,287,19
2231,306,20
2231,233,21
2231,177,22
2231,935,23
2231,47,24
2231,137,25
2232,779,1
2232,893,2
2232,660,3
2232,759,4
2232,825,5
2232,862,6
2232,1212,7
2232,1132,8
2232,1160,9
2232,1095,10
2232,712,11
2232,390,12
2232,424,13
2232,1034,14
2232,501,15
2232,322,16
2232,536,17
2232,1018,18
2232,222,19
2232,287,20
2232,308,21
2232,232,22
2232,15,23
2232,167,24
2232,178,25
2232,936,26
2232,47,27
2232,137,28
2233,779,1
2233,659,2
2233,761,3
2233,892,4
2233,825,5
2233,1212,6
2233,1160,7
2233,1095,8
2233,1132,9
2233,711,10
2233,390,11
2233,423,12
2233,1033,13
2233,501,14
2233,322,15
2233,1018,16
2233,222,17
2233,287,18
2233,308,19
2233,537,20
2233,232,21
2233,15,22
2233,164,23
2233,178,24
2233,936,25
2233,47,26
2233,142,27
2234,779,1
2234,761,2
2234,893,3
2234,660,4
2234,825,5
2234,1211,6
2234,1131,7
2234,1159,8
2234,1095,9
2234,712,10
2234,390,11
2234,424,12
2234,1032,13
2234,501,14
2234,323,15
2234,1018,16
2234,222,17
2234,287,18
